SITE_REFERENCE,GAS_FLOW_DAY,ENERGY_VALUE
SC03,14/10/2019,10.95
SC03,15/10/2019,23.77
SC03,16/10/2019,24.09
SC03,17/10/2019,26.98
SC03,18/10/2019,21.25
SC03,19/10/2019,14.17
SC03,20/10/2019,24.85
SC03,21/10/2019,23.56
SC03,22/10/2019,29.05
SC03,23/10/2019,15.17
SC03,24/10/2019,26.72
SC03,25/10/2019,44.43
SC03,26/10/2019,26.72
SC03,27/10/2019,24.79
SC03,28/10/2019,43.79
SC03,29/10/2019,36.38
SC03,30/10/2019,33.72
SC03,31/10/2019,32.52
SC03,01/11/2019,33.81
SC03,02/11/2019,19.04
SC03,03/11/2019,34.13
SC03,04/11/2019,24.79
SC03,05/11/2019,35.01
SC03,06/11/2019,44.64
SC03,07/11/2019,40.79
SC03,08/11/2019,47.53
SC03,09/11/2019,30.19
SC03,10/11/2019,47.65
SC03,11/11/2019,41.21
SC03,12/11/2019,40.89
SC03,13/11/2019,57.63
SC03,14/11/2019,45.19
SC03,15/11/2019,30.66
SC03,16/11/2019,35.51
SC03,17/11/2019,45.72
SC03,18/11/2019,45.19
SC03,19/11/2019,44.0
SC03,20/11/2019,36.84
SC03,21/11/2019,30.76
SC03,22/11/2019,34.83
SC03,23/11/2019,17.66
SC03,24/11/2019,33.49
SC03,25/11/2019,27.05
SC03,26/11/2019,27.76
SC03,27/11/2019,34.22
SC03,28/11/2019,38.32
SC03,29/11/2019,40.89
SC03,30/11/2019,39.7
SC03,01/12/2019,49.51
SC03,02/12/2019,43.68
SC03,03/12/2019,39.8
SC03,04/12/2019,45.19
SC03,05/12/2019,29.3
SC03,06/12/2019,25.37
SC03,07/12/2019,32.12
SC03,08/12/2019,33.72
SC03,09/12/2019,44.64
SC03,10/12/2019,32.44
SC03,11/12/2019,45.72
SC03,12/12/2019,40.89
SC03,13/12/2019,37.44
SC03,14/12/2019,39.38
SC03,15/12/2019,56.49
SC03,16/12/2019,43.15
SC03,17/12/2019,47.97
SC03,18/12/2019,40.99
SC03,19/12/2019,35.1
SC03,20/12/2019,48.3
SC03,21/12/2019,25.76
SC03,22/12/2019,44.43
SC03,23/12/2019,50.42
SC03,24/12/2019,44.96
SC03,25/12/2019,24.79
SC03,26/12/2019,50.23
SC03,27/12/2019,25.11
SC03,28/12/2019,30.59
SC03,29/12/2019,19.96
SC03,30/12/2019,38.86
SC03,31/12/2019,58.63
SC03,01/01/2020,30.44
SC03,02/01/2020,38.35
SC03,03/01/2020,32.75
SC03,04/01/2020,30.28
SC03,05/01/2020,38.12
SC03,06/01/2020,29.08
SC03,07/01/2020,32.6
SC03,08/01/2020,39.31
SC03,09/01/2020,55.28
SC03,10/01/2020,32.19
SC03,11/01/2020,47.62
SC03,12/01/2020,42.4
SC03,13/01/2020,47.65
SC03,14/01/2020,46.69
SC03,15/01/2020,50.87
SC03,16/01/2020,33.57
SC03,17/01/2020,45.84
SC03,18/01/2020,52.03
SC03,19/01/2020,34.28
SC03,20/01/2020,39.41
SC03,21/01/2020,29.72
SC03,22/01/2020,28.12
SC03,23/01/2020,39.84
SC03,24/01/2020,42.08
SC03,25/01/2020,36.66
SC03,26/01/2020,46.02
SC03,27/01/2020,54.46
SC03,28/01/2020,50.3
SC03,29/01/2020,42.93
SC03,30/01/2020,44.21
SC03,31/01/2020,40.15
SC03,01/02/2020,53.96
SC03,02/02/2020,39.73
SC03,03/02/2020,48.7
SC03,04/02/2020,41.33
SC03,05/02/2020,45.49
SC03,06/02/2020,44.42
SC03,07/02/2020,46.13
SC03,08/02/2020,38.35
SC03,09/02/2020,47.81
SC03,10/02/2020,42.82
SC03,11/02/2020,51.64
SC03,12/02/2020,40.06
SC03,13/02/2020,50.74
SC03,14/02/2020,52.83
SC03,15/02/2020,39.01
SC03,16/02/2020,40.91
SC03,17/02/2020,37.23
SC03,18/02/2020,41.12
SC03,19/02/2020,31.95
SC03,20/02/2020,39.13
SC03,21/02/2020,45.44
SC03,22/02/2020,34.71
SC03,23/02/2020,36.38
SC03,24/02/2020,37.11
SC03,25/02/2020,42.71
SC03,26/02/2020,42.4
SC03,27/02/2020,47.5
SC03,28/02/2020,37.86
SC03,29/02/2020,32.28
SC03,01/03/2020,35.83
SC03,02/03/2020,34.13
SC03,03/03/2020,33.49
SC03,04/03/2020,36.47
SC03,05/03/2020,42.28
SC03,06/03/2020,42.93
SC03,07/03/2020,27.44
SC03,08/03/2020,32.92
SC03,09/03/2020,33.16
SC03,10/03/2020,35.1
SC03,11/03/2020,41.54
SC03,12/03/2020,40.39
SC03,13/03/2020,44.6
SC03,14/03/2020,34.39
SC03,15/03/2020,30.84
SC03,16/03/2020,28.57
SC03,17/03/2020,31.79
SC03,18/03/2020,29.51
SC03,19/03/2020,35.79
SC03,20/03/2020,41.86
SC03,21/03/2020,27.84
SC03,22/03/2020,38.91
SC03,23/03/2020,35.43
SC03,24/03/2020,33.45
SC03,25/03/2020,22.72
SC03,26/03/2020,28.4
SC03,27/03/2020,25.81
SC03,28/03/2020,39.44
SC03,29/03/2020,28.96
SC03,30/03/2020,32.3
SC03,31/03/2020,32.19
SC04,01/04/2019,95.29
SC04,02/04/2019,28.88
SC04,03/04/2019,34.53
SC04,04/04/2019,19.1
SC04,05/04/2019,51.22
SC04,06/04/2019,45.4
SC04,07/04/2019,30.3
SC04,08/04/2019,20.93
SC04,09/04/2019,20.98
SC04,10/04/2019,32.88
SC04,11/04/2019,21.03
SC04,12/04/2019,23.8
SC04,13/04/2019,18.79
SC04,14/04/2019,19.41
SC04,15/04/2019,28.49
SC04,16/04/2019,22.74
SC04,17/04/2019,18.74
SC04,18/04/2019,24.74
SC04,19/04/2019,22.86
SC04,20/04/2019,13.15
SC04,21/04/2019,1.25
SC04,22/04/2019,15.38
SC04,23/04/2019,7.53
SC04,24/04/2019,20.72
SC04,25/04/2019,18.47
SC04,26/04/2019,30.69
SC04,27/04/2019,30.77
SC04,28/04/2019,17.27
SC04,29/04/2019,21.03
SC04,30/04/2019,5.65
SC04,01/05/2019,5.34
SC04,02/05/2019,11.93
SC04,03/05/2019,10.05
SC04,04/05/2019,1.57
SC04,05/05/2019,3.44
SC04,06/05/2019,42.27
SC04,07/05/2019,25.05
SC04,08/05/2019,20.04
SC04,09/05/2019,20.04
SC04,10/05/2019,20.35
SC04,11/05/2019,20.04
SC04,12/05/2019,20.98
SC04,13/05/2019,18.16
SC04,14/05/2019,12.49
SC04,15/05/2019,2.5
SC04,16/05/2019,0.94
SC04,17/05/2019,3.75
SC04,18/05/2019,2.5
SC04,19/05/2019,1.25
SC04,20/05/2019,2.19
SC04,21/05/2019,5.95
SC04,22/05/2019,0.94
SC04,23/05/2019,4.14
SC04,24/05/2019,5.14
SC04,25/05/2019,1.61
SC04,26/05/2019,4.45
SC04,27/05/2019,2.82
SC04,28/05/2019,2.81
SC04,29/05/2019,5.92
SC04,30/05/2019,2.19
SC04,31/05/2019,3.75
SC04,01/06/2019,2.81
SC04,02/06/2019,1.57
SC04,03/06/2019,4.11
SC04,04/06/2019,1.88
SC04,05/06/2019,3.44
SC04,06/06/2019,3.78
SC04,07/06/2019,0.95
SC04,08/06/2019,2.23
SC04,09/06/2019,3.49
SC04,10/06/2019,1.92
SC04,11/06/2019,3.52
SC04,12/06/2019,19.08
SC04,13/06/2019,1.59
SC04,14/06/2019,1.58
SC04,15/06/2019,1.26
SC04,16/06/2019,0.0
SC04,17/06/2019,0.0
SC04,18/06/2019,0.0
SC04,19/06/2019,1.26
SC04,20/06/2019,1.88
SC04,21/06/2019,0.0
SC04,22/06/2019,0.0
SC04,23/06/2019,0.0
SC04,24/06/2019,0.0
SC04,25/06/2019,0.31
SC04,26/06/2019,0.31
SC04,27/06/2019,0.62
SC04,28/06/2019,0.31
SC04,29/06/2019,0.31
SC04,30/06/2019,0.31
SC04,01/07/2019,0.31
SC04,02/07/2019,0.31
SC04,03/07/2019,0.31
SC04,04/07/2019,0.31
SC04,05/07/2019,0.31
SC04,06/07/2019,0.31
SC04,07/07/2019,0.31
SC04,08/07/2019,0.31
SC04,09/07/2019,0.31
SC04,10/07/2019,0.31
SC04,11/07/2019,0.31
SC04,12/07/2019,0.31
SC04,13/07/2019,0.31
SC04,14/07/2019,0.31
SC04,15/07/2019,0.0
SC04,16/07/2019,0.31
SC04,17/07/2019,0.31
SC04,18/07/2019,0.31
SC04,19/07/2019,0.31
SC04,20/07/2019,0.31
SC04,21/07/2019,0.31
SC04,22/07/2019,0.62
SC04,23/07/2019,0.31
SC04,24/07/2019,0.31
SC04,25/07/2019,0.31
SC04,26/07/2019,0.62
SC04,27/07/2019,0.31
SC04,28/07/2019,0.31
SC04,29/07/2019,0.31
SC04,30/07/2019,0.31
SC04,31/07/2019,0.31
SC04,01/08/2019,0.31
SC04,02/08/2019,0.62
SC04,03/08/2019,0.31
SC04,04/08/2019,0.31
SC04,05/08/2019,0.31
SC04,06/08/2019,0.31
SC04,07/08/2019,0.31
SC04,08/08/2019,1.26
SC04,09/08/2019,0.63
SC04,10/08/2019,5.32
SC04,11/08/2019,0.63
SC04,12/08/2019,2.51
SC04,13/08/2019,0.94
SC04,14/08/2019,3.15
SC04,15/08/2019,4.75
SC04,16/08/2019,0.95
SC04,17/08/2019,2.88
SC04,18/08/2019,2.89
SC04,19/08/2019,1.93
SC04,20/08/2019,3.53
SC04,21/08/2019,5.46
SC04,22/08/2019,6.41
SC04,23/08/2019,3.84
SC04,24/08/2019,4.49
SC04,25/08/2019,4.49
SC04,26/08/2019,2.25
SC04,27/08/2019,1.61
SC04,28/08/2019,3.84
SC04,29/08/2019,2.24
SC04,30/08/2019,2.24
SC04,31/08/2019,4.81
SC04,01/09/2019,4.81
SC04,02/09/2019,2.25
SC04,03/09/2019,1.61
SC04,04/09/2019,4.51
SC04,05/09/2019,1.61
SC04,06/09/2019,3.86
SC04,07/09/2019,1.61
SC04,08/09/2019,2.24
SC04,09/09/2019,3.52
SC04,10/09/2019,1.6
SC04,11/09/2019,3.54
SC04,12/09/2019,1.93
SC04,13/09/2019,0.97
SC04,14/09/2019,2.25
SC04,15/09/2019,2.24
SC04,16/09/2019,1.61
SC04,17/09/2019,2.26
SC04,18/09/2019,3.22
SC04,19/09/2019,1.61
SC04,20/09/2019,2.25
SC04,21/09/2019,1.93
SC04,22/09/2019,1.61
SC04,23/09/2019,1.29
SC04,24/09/2019,2.26
SC04,25/09/2019,1.93
SC04,26/09/2019,4.51
SC04,27/09/2019,1.93
SC04,28/09/2019,3.52
SC04,29/09/2019,1.93
SC04,30/09/2019,1.92
SC04,01/10/2019,9.61
SC04,02/10/2019,1.28
SC04,03/10/2019,1.28
SC04,04/10/2019,8.35
SC04,05/10/2019,5.15
SC04,06/10/2019,1.93
SC04,07/10/2019,4.83
SC04,08/10/2019,4.83
SC04,09/10/2019,7.07
SC04,10/10/2019,2.58
SC04,11/10/2019,0.64
SC04,12/10/2019,24.79
SC04,13/10/2019,3.86
SC04,14/10/2019,4.51
SC04,15/10/2019,2.25
SC04,16/10/2019,25.05
SC04,17/10/2019,27.62
SC04,18/10/2019,4.51
SC04,19/10/2019,29.62
SC04,20/10/2019,19.04
SC04,21/10/2019,20.01
SC04,22/10/2019,25.5
SC04,23/10/2019,25.5
SC04,24/10/2019,27.05
SC04,25/10/2019,34.13
SC04,26/10/2019,34.13
SC04,27/10/2019,19.96
SC04,28/10/2019,30.91
SC04,29/10/2019,25.44
SC04,30/10/2019,21.52
SC04,31/10/2019,19.32
SC04,01/11/2019,20.28
SC04,02/11/2019,19.69
SC04,03/11/2019,20.28
SC04,04/11/2019,28.01
SC04,05/11/2019,18.95
SC04,06/11/2019,8.35
SC04,07/11/2019,0.0
SC04,08/11/2019,0.0
SC04,09/11/2019,2.57
SC04,10/11/2019,42.18
SC04,11/11/2019,30.27
SC04,12/11/2019,50.55
SC04,13/11/2019,22.86
SC04,14/11/2019,31.63
SC04,15/11/2019,32.6
SC04,16/11/2019,26.15
SC04,17/11/2019,45.08
SC04,18/11/2019,40.99
SC04,19/11/2019,26.66
SC04,20/11/2019,19.54
SC04,21/11/2019,23.07
SC04,22/11/2019,26.2
SC04,23/11/2019,19.91
SC04,24/11/2019,22.86
SC04,25/11/2019,32.52
SC04,26/11/2019,33.57
SC04,27/11/2019,51.65
SC04,28/11/2019,23.83
SC04,29/11/2019,41.86
SC04,30/11/2019,41.32
SC04,01/12/2019,20.06
SC04,02/12/2019,18.12
SC04,03/12/2019,77.66
SC04,04/12/2019,49.39
SC04,05/12/2019,37.99
SC04,06/12/2019,39.18
SC04,07/12/2019,56.21
SC04,08/12/2019,43.04
SC04,09/12/2019,51.39
SC04,10/12/2019,40.47
SC04,11/12/2019,55.06
SC04,12/12/2019,35.1
SC04,13/12/2019,40.03
SC04,14/12/2019,58.1
SC04,15/12/2019,28.73
SC04,16/12/2019,37.99
SC04,17/12/2019,56.67
SC04,18/12/2019,29.05
SC04,19/12/2019,25.11
SC04,20/12/2019,20.93
SC04,21/12/2019,37.67
SC04,22/12/2019,48.94
SC04,23/12/2019,61.99
SC04,24/12/2019,42.72
SC04,25/12/2019,47.33
SC04,26/12/2019,27.69
SC04,27/12/2019,17.06
SC04,28/12/2019,19.32
SC04,29/12/2019,14.81
SC04,30/12/2019,34.69
SC04,31/12/2019,34.6
SC04,01/01/2020,30.44
SC04,02/01/2020,30.36
SC04,03/01/2020,22.89
SC04,04/01/2020,38.89
SC04,05/01/2020,53.5
SC04,06/01/2020,27.48
SC04,07/01/2020,29.08
SC04,08/01/2020,44.42
SC04,09/01/2020,38.99
SC04,10/01/2020,46.22
SC04,11/01/2020,28.44
SC04,12/01/2020,32.12
SC04,13/01/2020,47.97
SC04,14/01/2020,44.76
SC04,15/01/2020,58.6
SC04,16/01/2020,44.87
SC04,17/01/2020,84.25
SC04,18/01/2020,70.66
SC04,19/01/2020,40.69
SC04,20/01/2020,40.37
SC04,21/01/2020,32.92
SC04,22/01/2020,67.11
SC04,23/01/2020,43.35
SC04,24/01/2020,63.75
SC04,25/01/2020,21.36
SC04,26/01/2020,50.49
SC04,27/01/2020,39.73
SC04,28/01/2020,49.34
SC04,29/01/2020,113.09
SC04,30/01/2020,71.44
SC04,31/01/2020,52.67
SC04,01/02/2020,87.36
SC04,02/02/2020,112.77
SC04,03/02/2020,63.75
SC04,04/02/2020,49.98
SC04,05/02/2020,32.68
SC04,06/02/2020,57.52
SC04,07/02/2020,72.72
SC04,08/02/2020,28.44
SC04,09/02/2020,51.0
SC04,10/02/2020,68.39
SC04,11/02/2020,57.38
SC04,12/02/2020,80.44
SC04,13/02/2020,91.66
SC04,14/02/2020,62.32
SC04,15/02/2020,22.2
SC04,16/02/2020,32.67
SC04,17/02/2020,37.86
SC04,18/02/2020,80.04
SC04,19/02/2020,59.16
SC04,20/02/2020,48.59
SC04,21/02/2020,58.37
SC04,22/02/2020,58.37
SC04,23/02/2020,85.1
SC04,24/02/2020,33.94
SC04,25/02/2020,72.68
SC04,26/02/2020,36.02
SC04,27/02/2020,120.49
SC04,28/02/2020,74.15
SC04,29/02/2020,83.6
SC04,01/03/2020,10.65
SC04,02/03/2020,24.47
SC04,03/03/2020,66.97
SC04,04/03/2020,44.22
SC04,05/03/2020,50.68
SC04,06/03/2020,70.69
SC04,07/03/2020,38.73
SC04,08/03/2020,80.37
SC04,09/03/2020,31.88
SC04,10/03/2020,73.09
SC04,11/03/2020,52.41
SC04,12/03/2020,60.9
SC04,13/03/2020,91.74
SC04,14/03/2020,59.01
SC04,15/03/2020,34.94
SC04,16/03/2020,66.24
SC04,17/03/2020,51.3
SC04,18/03/2020,41.44
SC04,19/03/2020,30.14
SC04,20/03/2020,87.81
SC04,21/03/2020,37.65
SC04,22/03/2020,81.93
SC04,23/03/2020,49.98
SC04,24/03/2020,35.66
SC04,25/03/2020,24.93
SC04,26/03/2020,43.54
SC04,27/03/2020,51.62
SC04,28/03/2020,88.04
SC04,29/03/2020,30.53
SC04,30/03/2020,45.57
SC04,31/03/2020,34.31
SC05,01/04/2019,45.44
SC05,02/04/2019,47.72
SC05,03/04/2019,60.9
SC05,04/04/2019,44.15
SC05,05/04/2019,43.41
SC05,06/04/2019,50.1
SC05,07/04/2019,43.41
SC05,08/04/2019,37.48
SC05,09/04/2019,37.89
SC05,10/04/2019,39.77
SC05,11/04/2019,46.15
SC05,12/04/2019,46.34
SC05,13/04/2019,54.48
SC05,14/04/2019,56.05
SC05,15/04/2019,55.42
SC05,16/04/2019,52.33
SC05,17/04/2019,47.47
SC05,18/04/2019,30.37
SC05,19/04/2019,25.68
SC05,20/04/2019,26.62
SC05,21/04/2019,24.74
SC05,22/04/2019,26.06
SC05,23/04/2019,26.68
SC05,24/04/2019,26.06
SC05,25/04/2019,26.3
SC05,26/04/2019,29.75
SC05,27/04/2019,29.82
SC05,28/04/2019,27.31
SC05,29/04/2019,26.37
SC05,30/04/2019,25.11
SC05,01/05/2019,26.06
SC05,02/05/2019,31.71
SC05,03/05/2019,37.99
SC05,04/05/2019,41.12
SC05,05/05/2019,34.44
SC05,06/05/2019,35.7
SC05,07/05/2019,37.26
SC05,08/05/2019,35.07
SC05,09/05/2019,34.13
SC05,10/05/2019,32.88
SC05,11/05/2019,36.64
SC05,12/05/2019,32.25
SC05,13/05/2019,30.69
SC05,14/05/2019,29.98
SC05,15/05/2019,30.3
SC05,16/05/2019,27.8
SC05,17/05/2019,25.3
SC05,18/05/2019,26.55
SC05,19/05/2019,23.42
SC05,20/05/2019,23.48
SC05,21/05/2019,23.8
SC05,22/05/2019,25.74
SC05,23/05/2019,24.54
SC05,24/05/2019,26.98
SC05,25/05/2019,31.8
SC05,26/05/2019,26.71
SC05,27/05/2019,31.63
SC05,28/05/2019,31.54
SC05,29/05/2019,29.59
SC05,30/05/2019,28.42
SC05,31/05/2019,26.86
SC05,01/06/2019,27.8
SC05,02/06/2019,26.62
SC05,03/06/2019,24.67
SC05,04/06/2019,23.17
SC05,05/06/2019,23.48
SC05,06/06/2019,22.98
SC05,07/06/2019,23.09
SC05,08/06/2019,24.48
SC05,09/06/2019,22.52
SC05,10/06/2019,22.69
SC05,11/06/2019,22.69
SC05,12/06/2019,22.89
SC05,13/06/2019,22.83
SC05,14/06/2019,22.78
SC05,15/06/2019,24.86
SC05,16/06/2019,24.11
SC05,17/06/2019,23.48
SC05,18/06/2019,24.11
SC05,19/06/2019,23.29
SC05,20/06/2019,23.23
SC05,21/06/2019,22.6
SC05,22/06/2019,24.17
SC05,23/06/2019,22.86
SC05,24/06/2019,23.42
SC05,25/06/2019,23.11
SC05,26/06/2019,22.68
SC05,27/06/2019,23.05
SC05,28/06/2019,23.42
SC05,29/06/2019,25.92
SC05,30/06/2019,23.17
SC05,01/07/2019,23.29
SC05,02/07/2019,22.49
SC05,03/07/2019,23.05
SC05,04/07/2019,23.68
SC05,05/07/2019,23.68
SC05,06/07/2019,24.49
SC05,07/07/2019,24.42
SC05,08/07/2019,23.74
SC05,09/07/2019,24.05
SC05,10/07/2019,23.42
SC05,11/07/2019,22.68
SC05,12/07/2019,22.43
SC05,13/07/2019,22.8
SC05,14/07/2019,23.74
SC05,15/07/2019,23.11
SC05,16/07/2019,22.43
SC05,17/07/2019,23.11
SC05,18/07/2019,21.81
SC05,19/07/2019,22.12
SC05,20/07/2019,22.55
SC05,21/07/2019,21.35
SC05,22/07/2019,20.3
SC05,23/07/2019,20.67
SC05,24/07/2019,20.67
SC05,25/07/2019,21.92
SC05,26/07/2019,22.8
SC05,27/07/2019,22.55
SC05,28/07/2019,22.17
SC05,29/07/2019,23.23
SC05,30/07/2019,22.55
SC05,31/07/2019,23.74
SC05,01/08/2019,23.05
SC05,02/08/2019,22.06
SC05,03/08/2019,23.55
SC05,04/08/2019,22.93
SC05,05/08/2019,22.43
SC05,06/08/2019,23.11
SC05,07/08/2019,22.66
SC05,08/08/2019,23.92
SC05,09/08/2019,22.66
SC05,10/08/2019,23.8
SC05,11/08/2019,23.48
SC05,12/08/2019,23.8
SC05,13/08/2019,24.11
SC05,14/08/2019,24.23
SC05,15/08/2019,24.36
SC05,16/08/2019,23.21
SC05,17/08/2019,24.67
SC05,18/08/2019,24.41
SC05,19/08/2019,23.83
SC05,20/08/2019,23.45
SC05,21/08/2019,22.8
SC05,22/08/2019,22.75
SC05,23/08/2019,22.43
SC05,24/08/2019,23.39
SC05,25/08/2019,22.43
SC05,26/08/2019,22.48
SC05,27/08/2019,23.12
SC05,28/08/2019,22.75
SC05,29/08/2019,23.33
SC05,30/08/2019,22.37
SC05,31/08/2019,23.71
SC05,01/09/2019,24.35
SC05,02/09/2019,24.09
SC05,03/09/2019,22.8
SC05,04/09/2019,23.18
SC05,05/09/2019,23.45
SC05,06/09/2019,25.44
SC05,07/09/2019,25.11
SC05,08/09/2019,23.65
SC05,09/09/2019,23.65
SC05,10/09/2019,24.03
SC05,11/09/2019,23.18
SC05,12/09/2019,23.5
SC05,13/09/2019,23.83
SC05,14/09/2019,24.41
SC05,15/09/2019,23.39
SC05,16/09/2019,25.11
SC05,17/09/2019,33.57
SC05,18/09/2019,28.66
SC05,19/09/2019,25.44
SC05,20/09/2019,27.69
SC05,21/09/2019,24.79
SC05,22/09/2019,24.47
SC05,23/09/2019,23.56
SC05,24/09/2019,23.56
SC05,25/09/2019,23.5
SC05,26/09/2019,23.5
SC05,27/09/2019,23.45
SC05,28/09/2019,24.99
SC05,29/09/2019,27.3
SC05,30/09/2019,34.92
SC05,01/10/2019,34.28
SC05,02/10/2019,33.72
SC05,03/10/2019,32.44
SC05,04/10/2019,37.58
SC05,05/10/2019,42.5
SC05,06/10/2019,39.28
SC05,07/10/2019,38.32
SC05,08/10/2019,37.03
SC05,09/10/2019,35.65
SC05,10/10/2019,36.06
SC05,11/10/2019,34.13
SC05,12/10/2019,40.25
SC05,13/10/2019,40.57
SC05,14/10/2019,38.64
SC05,15/10/2019,42.72
SC05,16/10/2019,42.4
SC05,17/10/2019,42.72
SC05,18/10/2019,41.21
SC05,19/10/2019,41.54
SC05,20/10/2019,41.64
SC05,21/10/2019,42.93
SC05,22/10/2019,44.87
SC05,23/10/2019,41.64
SC05,24/10/2019,46.69
SC05,25/10/2019,49.26
SC05,26/10/2019,50.55
SC05,27/10/2019,50.55
SC05,28/10/2019,52.16
SC05,29/10/2019,55.38
SC05,30/10/2019,55.56
SC05,31/10/2019,56.02
SC05,01/11/2019,46.37
SC05,02/11/2019,44.22
SC05,03/11/2019,43.47
SC05,04/11/2019,44.43
SC05,05/11/2019,51.07
SC05,06/11/2019,49.78
SC05,07/11/2019,53.96
SC05,08/11/2019,61.34
SC05,09/11/2019,71.94
SC05,10/11/2019,62.46
SC05,11/11/2019,59.24
SC05,12/11/2019,58.6
SC05,13/11/2019,68.26
SC05,14/11/2019,59.07
SC05,15/11/2019,63.59
SC05,16/11/2019,65.53
SC05,17/11/2019,65.36
SC05,18/11/2019,73.92
SC05,19/11/2019,65.2
SC05,20/11/2019,65.04
SC05,21/11/2019,59.59
SC05,22/11/2019,54.65
SC05,23/11/2019,56.21
SC05,24/11/2019,56.02
SC05,25/11/2019,53.45
SC05,26/11/2019,49.71
SC05,27/11/2019,50.68
SC05,28/11/2019,59.57
SC05,29/11/2019,68.58
SC05,30/11/2019,68.75
SC05,01/12/2019,68.6
SC05,02/12/2019,62.45
SC05,03/12/2019,66.34
SC05,04/12/2019,65.53
SC05,05/12/2019,56.99
SC05,06/12/2019,63.27
SC05,07/12/2019,61.67
SC05,08/12/2019,56.53
SC05,09/12/2019,71.62
SC05,10/12/2019,64.23
SC05,11/12/2019,60.21
SC05,12/12/2019,53.77
SC05,13/12/2019,64.56
SC05,14/12/2019,75.53
SC05,15/12/2019,64.56
SC05,16/12/2019,66.33
SC05,17/12/2019,72.45
SC05,18/12/2019,58.75
SC05,19/12/2019,56.02
SC05,20/12/2019,59.57
SC05,21/12/2019,62.46
SC05,22/12/2019,68.9
SC05,23/12/2019,72.59
SC05,24/12/2019,73.55
SC05,25/12/2019,86.29
SC05,26/12/2019,68.26
SC05,27/12/2019,58.28
SC05,28/12/2019,57.63
SC05,29/12/2019,54.74
SC05,30/12/2019,63.27
SC05,31/12/2019,66.0
SC05,01/01/2020,62.15
SC05,02/01/2020,57.84
SC05,03/01/2020,66.13
SC05,04/01/2020,66.3
SC05,05/01/2020,58.63
SC05,06/01/2020,61.68
SC05,07/01/2020,61.04
SC05,08/01/2020,63.27
SC05,09/01/2020,77.97
SC05,10/01/2020,63.43
SC05,11/01/2020,72.22
SC05,12/01/2020,74.51
SC05,13/01/2020,64.4
SC05,14/01/2020,71.16
SC05,15/01/2020,69.23
SC05,16/01/2020,61.33
SC05,17/01/2020,58.75
SC05,18/01/2020,68.09
SC05,19/01/2020,58.63
SC05,20/01/2020,55.1
SC05,21/01/2020,54.97
SC05,22/01/2020,54.65
SC05,23/01/2020,53.55
SC05,24/01/2020,56.1
SC05,25/01/2020,58.33
SC05,26/01/2020,59.76
SC05,27/01/2020,60.55
SC05,28/01/2020,63.75
SC05,29/01/2020,63.75
SC05,30/01/2020,57.67
SC05,31/01/2020,54.92
SC05,01/02/2020,63.27
SC05,02/02/2020,59.91
SC05,03/02/2020,60.55
SC05,04/02/2020,63.75
SC05,05/02/2020,60.87
SC05,06/02/2020,74.14
SC05,07/02/2020,58.31
SC05,08/02/2020,54.33
SC05,09/02/2020,53.87
SC05,10/02/2020,55.92
SC05,11/02/2020,58.33
SC05,12/02/2020,66.77
SC05,13/02/2020,66.6
SC05,14/02/2020,72.44
SC05,15/02/2020,58.67
SC05,16/02/2020,55.82
SC05,17/02/2020,58.37
SC05,18/02/2020,56.63
SC05,19/02/2020,56.63
SC05,20/02/2020,55.22
SC05,21/02/2020,54.27
SC05,22/02/2020,54.59
SC05,23/02/2020,58.52
SC05,24/02/2020,56.14
SC05,25/02/2020,57.7
SC05,26/02/2020,62.48
SC05,27/02/2020,73.0
SC05,28/02/2020,67.21
SC05,29/02/2020,66.82
SC05,01/03/2020,61.65
SC05,02/03/2020,52.16
SC05,03/03/2020,53.45
SC05,04/03/2020,56.81
SC05,05/03/2020,56.81
SC05,06/03/2020,56.81
SC05,07/03/2020,47.77
SC05,08/03/2020,48.09
SC05,09/03/2020,46.37
SC05,10/03/2020,47.01
SC05,11/03/2020,49.21
SC05,12/03/2020,47.96
SC05,13/03/2020,52.51
SC05,14/03/2020,49.54
SC05,15/03/2020,49.41
SC05,16/03/2020,46.46
SC05,17/03/2020,45.32
SC05,18/03/2020,43.01
SC05,19/03/2020,43.95
SC05,20/03/2020,46.58
SC05,21/03/2020,48.08
SC05,22/03/2020,52.83
SC05,23/03/2020,48.72
SC05,24/03/2020,43.23
SC05,25/03/2020,41.97
SC05,26/03/2020,43.54
SC05,27/03/2020,45.64
SC05,28/03/2020,46.7
SC05,29/03/2020,42.17
SC05,30/03/2020,44.41
SC05,31/03/2020,41.6
SC06,01/04/2019,85.83
SC06,02/04/2019,66.55
SC06,03/04/2019,47.09
SC06,04/04/2019,24.11
SC06,05/04/2019,65.9
SC06,06/04/2019,67.95
SC06,07/04/2019,32.17
SC06,08/04/2019,8.12
SC06,09/04/2019,41.96
SC06,10/04/2019,45.72
SC06,11/04/2019,79.11
SC06,12/04/2019,38.83
SC06,13/04/2019,65.13
SC06,14/04/2019,54.17
SC06,15/04/2019,67.01
SC06,16/04/2019,48.91
SC06,17/04/2019,41.23
SC06,18/04/2019,23.17
SC06,19/04/2019,17.22
SC06,20/04/2019,13.46
SC06,21/04/2019,11.27
SC06,22/04/2019,29.51
SC06,23/04/2019,40.18
SC06,24/04/2019,29.51
SC06,25/04/2019,32.88
SC06,26/04/2019,35.07
SC06,27/04/2019,35.16
SC06,28/04/2019,26.06
SC06,29/04/2019,33.59
