"SITE_REFERENCE","GAS_FLOW_DAY","ENERGY_VALUE"
"WM02",18/02/2020,33.62
"WM02",19/02/2020,44.83
"WM02",20/02/2020,11.13
"WM02",21/02/2020,22.46
"WM02",22/02/2020,33.53
"WM02",23/02/2020,22.46
"WM02",24/02/2020,33.62
"WM02",25/02/2020,33.45
"WM02",26/02/2020,22.4
"WM02",27/02/2020,22.46
"WM02",28/02/2020,44.15
"WM02",29/02/2020,22.12
"WM02",01/03/2020,54.83
"WM02",02/03/2020,33.19
"WM02",03/03/2020,22.35
"WM02",04/03/2020,33.45
"WM02",05/03/2020,22.4
"WM02",06/03/2020,33.45
"WM02",07/03/2020,22.4
"WM02",07/03/2020,22.4
"WM02",09/03/2020,11.04
"WM02",10/03/2020,22.57
"WM02",11/03/2020,33.7
"WM02",12/03/2020,33.53
"WM02",13/03/2020,22.52
"WM02",14/03/2020,22.46
"WM02",15/03/2020,11.07
"WM02",16/03/2020,11.1
"WM02",17/03/2020,33.53
"WM02",18/03/2020,33.62
"WM02",19/03/2020,33.62
"WM02",20/03/2020,33.53
"WM02",21/03/2020,11.02
"WM02",22/03/2020,22.46
"WM02",23/03/2020,22.52
"WM02",24/03/2020,44.72
"WM02",25/03/2020,11.13
"WM02",26/03/2020,22.69
"WM02",27/03/2020,33.79
"WM02",28/03/2020,33.7
"WM02",29/03/2020,33.53
"WM02",30/03/2020,22.57
"WM02",31/03/2020,33.7
"WM03",01/04/2019,20.56
"WM03",02/04/2019,32.27
"WM03",03/04/2019,25.37
"WM03",04/04/2019,24.99
"WM03",05/04/2019,25.31
"WM03",06/04/2019,28.08
"WM03",07/04/2019,20.19
"WM03",08/04/2019,8.2
"WM03",09/04/2019,24.04
"WM03",10/04/2019,21.09
"WM03",11/04/2019,23.92
"WM03",12/04/2019,35.88
"WM03",13/04/2019,27.07
"WM03",14/04/2019,33.36
"WM03",15/04/2019,11.65
"WM03",16/04/2019,27.38
"WM03",17/04/2019,14.79
"WM03",18/04/2019,23.23
"WM03",19/04/2019,8.5
"WM03",20/04/2019,14.16
"WM03",21/04/2019,8.5
"WM03",22/04/2019,9.76
"WM03",23/04/2019,6.61
"WM03",24/04/2019,11.96
"WM03",25/04/2019,7.89
"WM03",26/04/2019,6.94
"WM03",27/04/2019,19.61
"WM03",28/04/2019,15.5
"WM03",29/04/2019,19.3
"WM03",30/04/2019,7.28
"WM03",01/05/2019,7.89
"WM03",02/05/2019,13.29
"WM03",03/05/2019,30.29
"WM03",04/05/2019,27.77
"WM03",05/05/2019,21.72
"WM03",06/05/2019,24.61
"WM03",07/05/2019,29.66
"WM03",08/05/2019,22.4
"WM03",09/05/2019,33.76
"WM03",10/05/2019,19.56
"WM03",11/05/2019,35.66
"WM03",12/05/2019,28.4
"WM03",13/05/2019,6.92
"WM03",14/05/2019,7.22
"WM03",15/05/2019,8.79
"WM03",16/05/2019,5.98
"WM03",17/05/2019,7.24
"WM03",18/05/2019,3.15
"WM03",19/05/2019,32.73
"WM03",20/05/2019,6.29
"WM03",21/05/2019,20.77
"WM03",22/05/2019,3.15
"WM03",23/05/2019,5.68
"WM03",24/05/2019,5.69
"WM03",25/05/2019,7.91
"WM03",26/05/2019,3.16
"WM03",27/05/2019,6.01
"WM03",28/05/2019,4.11
"WM03",29/05/2019,6.31
"WM03",30/05/2019,3.16
"WM03",31/05/2019,11.7
"WM03",01/06/2019,3.16
"WM03",02/06/2019,8.54
"WM03",03/06/2019,6.61
"WM03",04/06/2019,5.05
"WM03",05/06/2019,5.67
"WM03",06/06/2019,3.78
"WM03",07/06/2019,5.67
"WM03",08/06/2019,5.35
"WM03",09/06/2019,7.93
"WM03",10/06/2019,20.88
"WM03",11/06/2019,30.37
"WM03",12/06/2019,4.76
"WM03",13/06/2019,4.75
"WM03",14/06/2019,10.12
"WM03",15/06/2019,16.13
"WM03",16/06/2019,3.16
"WM03",17/06/2019,6.92
"WM03",18/06/2019,4.38
"WM03",19/06/2019,3.76
"WM03",20/06/2019,5.02
"WM03",21/06/2019,5.05
"WM03",22/06/2019,6.64
"WM03",23/06/2019,9.81
"WM03",24/06/2019,4.73
"WM03",25/06/2019,5.38
"WM03",26/06/2019,5.05
"WM03",27/06/2019,6.31
"WM03",28/06/2019,7.24
"WM03",29/06/2019,4.68
"WM03",30/06/2019,3.44
"WM03",01/07/2019,3.46
"WM03",02/07/2019,5.95
"WM03",03/07/2019,5.34
"WM03",04/07/2019,8.2
"WM03",05/07/2019,5.68
"WM03",06/07/2019,8.18
"WM03",07/07/2019,4.37
"WM03",08/07/2019,4.71
"WM03",09/07/2019,5.02
"WM03",10/07/2019,4.73
"WM03",11/07/2019,9.39
"WM03",12/07/2019,4.41
"WM03",13/07/2019,3.81
"WM03",14/07/2019,8.25
"WM03",15/07/2019,5.36
"WM03",16/07/2019,2.85
"WM03",17/07/2019,4.38
"WM03",18/07/2019,7.29
"WM03",19/07/2019,8.14
"WM03",20/07/2019,3.8
"WM03",21/07/2019,4.15
"WM03",22/07/2019,12.97
"WM03",23/07/2019,7.59
"WM03",24/07/2019,4.75
"WM03",25/07/2019,5.64
"WM03",26/07/2019,5.61
"WM03",27/07/2019,2.51
"WM03",28/07/2019,4.71
"WM03",29/07/2019,7.22
"WM03",30/07/2019,2.19
"WM03",31/07/2019,3.45
"WM03",01/08/2019,4.7
"WM03",02/08/2019,7.57
"WM03",03/08/2019,8.5
"WM03",04/08/2019,5.05
"WM03",05/08/2019,10.12
"WM03",06/08/2019,4.11
"WM03",07/08/2019,6.31
"WM03",08/08/2019,6.25
"WM03",09/08/2019,6.59
"WM03",10/08/2019,6.34
"WM03",11/08/2019,4.13
"WM03",12/08/2019,6.64
"WM03",13/08/2019,4.09
"WM03",14/08/2019,6.33
"WM03",15/08/2019,7.59
"WM03",16/08/2019,3.79
"WM03",17/08/2019,7.29
"WM03",18/08/2019,7.01
"WM03",19/08/2019,5.77
"WM03",20/08/2019,4.5
"WM03",21/08/2019,2.88
"WM03",22/08/2019,3.85
"WM03",23/08/2019,7.99
"WM03",24/08/2019,3.52
"WM03",25/08/2019,6.41
"WM03",26/08/2019,4.5
"WM03",27/08/2019,4.83
"WM03",28/08/2019,4.09
"WM03",29/08/2019,6.01
"WM03",30/08/2019,3.52
"WM03",31/08/2019,4.15
"WM03",01/09/2019,4.5
"WM03",02/09/2019,2.24
"WM03",03/09/2019,4.16
"WM03",04/09/2019,4.15
"WM03",05/09/2019,7.28
"WM03",06/09/2019,9.2
"WM03",07/09/2019,3.52
"WM03",08/09/2019,5.75
"WM03",09/09/2019,4.43
"WM03",10/09/2019,6.96
"WM03",11/09/2019,5.06
"WM03",12/09/2019,3.16
"WM03",13/09/2019,5.36
"WM03",14/09/2019,4.42
"WM03",15/09/2019,4.73
"WM03",16/09/2019,5.09
"WM03",17/09/2019,5.09
"WM03",18/09/2019,2.54
"WM03",19/09/2019,4.12
"WM03",20/09/2019,7.61
"WM03",21/09/2019,5.38
"WM03",22/09/2019,4.42
"WM03",23/09/2019,6.98
"WM03",24/09/2019,5.42
"WM03",25/09/2019,6.36
"WM03",26/09/2019,11.42
"WM03",27/09/2019,3.83
"WM03",28/09/2019,4.78
"WM03",29/09/2019,3.51
"WM03",30/09/2019,4.12
"WM03",01/10/2019,4.76
"WM03",02/10/2019,7.93
"WM03",03/10/2019,20.35
"WM03",04/10/2019,36.79
"WM03",05/10/2019,7.93
"WM03",06/10/2019,5.06
"WM03",07/10/2019,17.85
"WM03",08/10/2019,3.83
"WM03",09/10/2019,34.11
"WM03",10/10/2019,22.2
"WM03",11/10/2019,5.38
"WM03",12/10/2019,6.66
"WM03",13/10/2019,16.89
"WM03",14/10/2019,27.66
"WM03",15/10/2019,14.94
"WM03",16/10/2019,30.52
"WM03",17/10/2019,20.3
"WM03",18/10/2019,36.16
"WM03",19/10/2019,10.47
"WM03",20/10/2019,20.61
"WM03",21/10/2019,18.39
"WM03",22/10/2019,13
"WM03",23/10/2019,21.57
"WM03",24/10/2019,34.66
"WM03",25/10/2019,27.34
"WM03",26/10/2019,24.36
"WM03",27/10/2019,31.32
"WM03",28/10/2019,24.1
"WM03",29/10/2019,26.89
"WM03",30/10/2019,40.18
"WM03",31/10/2019,34.48
"WM03",01/11/2019,33.85
"WM03",02/11/2019,3.8
"WM03",03/11/2019,1.58
"WM03",04/11/2019,15.82
"WM03",05/11/2019,17.99
"WM03",06/11/2019,38.06
"WM03",07/11/2019,42.82
"WM03",08/11/2019,32.98
"WM03",09/11/2019,45.67
"WM03",10/11/2019,41.55
"WM03",11/11/2019,44.92
"WM03",12/11/2019,58.69
"WM03",13/11/2019,54.59
"WM03",14/11/2019,45.01
"WM03",15/11/2019,18.62
"WM03",16/11/2019,33.7
"WM03",17/11/2019,26.64
"WM03",18/11/2019,46.74
"WM03",19/11/2019,43.34
"WM03",20/11/2019,45.55
"WM03",21/11/2019,44.08
"WM03",22/11/2019,27.27
"WM03",23/11/2019,44.08
"WM03",24/11/2019,21.09
"WM03",25/11/2019,22.26
"WM03",26/11/2019,29.18
"WM03",27/11/2019,24.04
"WM03",28/11/2019,4.44
"WM03",29/11/2019,43.45
"WM03",30/11/2019,43.24
"WM03",01/12/2019,38.79
"WM03",02/12/2019,61.05
"WM03",03/12/2019,40.28
"WM03",04/12/2019,60.11
"WM03",05/12/2019,45.87
"WM03",06/12/2019,29.66
"WM03",07/12/2019,44.2
"WM03",08/12/2019,17.81
"WM03",09/12/2019,37.93
"WM03",10/12/2019,42.4
"WM03",11/12/2019,39.53
"WM03",12/12/2019,35.29
"WM03",13/12/2019,68.5
"WM03",14/12/2019,44.92
"WM03",15/12/2019,39.54
"WM03",16/12/2019,57.6
"WM03",17/12/2019,45.64
"WM03",18/12/2019,19.2
"WM03",19/12/2019,39.77
"WM03",20/12/2019,38.51
"WM03",21/12/2019,38.93
"WM03",22/12/2019,18.25
"WM03",23/12/2019,43.64
"WM03",24/12/2019,45.32
"WM03",25/12/2019,38.08
"WM03",26/12/2019,66.12
"WM03",27/12/2019,40.6
"WM03",28/12/2019,35.43
"WM03",29/12/2019,29.57
"WM03",30/12/2019,34.57
"WM03",31/12/2019,54.55
"WM03",01/01/2020,38.69
"WM03",02/01/2020,42.59
"WM03",03/01/2020,40.29
"WM03",04/01/2020,29.27
"WM03",05/01/2020,35.34
"WM03",06/01/2020,39.76
"WM03",07/01/2020,39.66
"WM03",08/01/2020,33.05
"WM03",09/01/2020,31.24
"WM03",10/01/2020,47.33
"WM03",11/01/2020,27.91
"WM03",12/01/2020,42.61
"WM03",13/01/2020,42.5
"WM03",14/01/2020,29.81
"WM03",15/01/2020,34.25
"WM03",16/01/2020,38.47
"WM03",17/01/2020,48.08
"WM03",18/01/2020,65.78
"WM03",19/01/2020,48.15
"WM03",20/01/2020,66.41
"WM03",21/01/2020,52.38
"WM03",22/01/2020,36.7
"WM03",23/01/2020,34.08
"WM03",24/01/2020,31.71
"WM03",25/01/2020,58.23
"WM03",26/01/2020,29.66
"WM03",27/01/2020,38.81
"WM03",28/01/2020,61.05
"WM03",29/01/2020,68.33
"WM03",30/01/2020,35.75
"WM03",31/01/2020,35.75
"WM03",01/02/2020,41.02
"WM03",02/02/2020,30.05
"WM03",03/02/2020,23.09
"WM03",04/02/2020,29.74
"WM03",05/02/2020,39.76
"WM03",06/02/2020,49.79
"WM03",07/02/2020,55.68
"WM03",08/02/2020,24.61
"WM03",09/02/2020,20.83
"WM03",10/02/2020,60.42
"WM03",11/02/2020,43.66
"WM03",12/02/2020,47.96
"WM03",13/02/2020,39.97
"WM03",14/02/2020,33.76
"WM03",15/02/2020,37.86
"WM03",16/02/2020,18.39
"WM03",17/02/2020,32.98
"WM03",18/02/2020,40.91
"WM03",19/02/2020,45.79
"WM03",20/02/2020,59.46
"WM03",21/02/2020,41.76
"WM03",22/02/2020,42.39
"WM03",23/02/2020,27.52
"WM03",24/02/2020,39.96
"WM03",25/02/2020,42.91
"WM03",26/02/2020,40.07
"WM03",27/02/2020,46.82
"WM03",28/02/2020,9.39
"WM03",29/02/2020,34.89
"WM03",01/03/2020,35.82
"WM03",02/03/2020,47.28
"WM03",03/03/2020,43.43
"WM03",04/03/2020,51.75
"WM03",05/03/2020,45.12
"WM03",06/03/2020,40.39
"WM03",07/03/2020,47.65
"WM03",08/03/2020,24.3
"WM03",09/03/2020,46.7
"WM03",10/03/2020,57.87
"WM03",11/03/2020,30.52
"WM03",12/03/2020,28.47
"WM03",13/03/2020,32.03
"WM03",14/03/2020,26.89
"WM03",15/03/2020,29.74
"WM03",16/03/2020,26.64
"WM03",17/03/2020,35.75
"WM03",18/03/2020,42.18
"WM03",19/03/2020,28.86
"WM03",20/03/2020,28.15
"WM03",21/03/2020,40.29
"WM03",22/03/2020,20.25
"WM03",23/03/2020,31.4
"WM03",24/03/2020,28.23
"WM03",25/03/2020,17.17
"WM03",26/03/2020,37.71
"WM03",27/03/2020,26.46
"WM03",28/03/2020,49.6
"WM03",29/03/2020,37.33
"WM03",30/03/2020,33.39
"WM03",31/03/2020,34.34
"WM04",01/04/2019,26.26
"WM04",02/04/2019,36.06
"WM04",03/04/2019,38.38
"WM04",04/04/2019,46.82
"WM04",05/04/2019,34.17
"WM04",06/04/2019,28.08
"WM04",07/04/2019,22.72
"WM04",08/04/2019,24.3
"WM04",09/04/2019,33.53
"WM04",10/04/2019,26.12
"WM04",11/04/2019,25.81
"WM04",12/04/2019,28.01
"WM04",13/04/2019,30.84
"WM04",14/04/2019,28.01
"WM04",15/04/2019,26.44
"WM04",16/04/2019,24.55
"WM04",17/04/2019,16.68
"WM04",18/04/2019,10.99
"WM04",19/04/2019,8.18
"WM04",20/04/2019,6.92
"WM04",21/04/2019,0
"WM04",22/04/2019,0
"WM04",23/04/2019,9.13
"WM04",24/04/2019,20.46
"WM04",25/04/2019,17.67
"WM04",26/04/2019,26.19
"WM04",08/05/2019,35.02
"WM04",09/05/2019,33.76
"WM04",10/05/2019,32.19
"WM04",11/05/2019,17.99
"WM04",12/05/2019,12.62
"WM04",13/05/2019,10.07
"WM04",14/05/2019,8.79
"WM04",15/05/2019,5.65
"WM04",16/05/2019,16.05
"WM04",17/05/2019,13.22
"WM04",18/05/2019,14.79
"WM04",19/05/2019,21.4
"WM04",20/05/2019,14.48
"WM04",21/05/2019,13.53
"WM04",22/05/2019,1.89
"WM04",06/06/2019,14.48
"WM04",07/06/2019,20.46
"WM04",08/06/2019,26.12
"WM04",09/06/2019,14.27
"WM04",10/06/2019,15.5
"WM04",11/06/2019,28.47
"WM04",12/06/2019,24.74
"WM04",13/06/2019,24.99
"WM04",14/06/2019,14.24
"WM04",15/06/2019,14.55
"WM04",16/06/2019,18.93
"WM04",17/06/2019,10.39
"WM04",18/06/2019,14.4
"WM04",19/06/2019,13.15
"WM04",20/06/2019,7.53
"WM04",21/06/2019,5.68
"WM04",22/06/2019,6.01
"WM04",23/06/2019,2.21
"WM04",24/06/2019,5.36
"WM04",25/06/2019,9.49
"WM04",26/06/2019,12.94
"WM04",27/06/2019,4.73
"WM04",28/06/2019,2.2
"WM04",29/06/2019,4.06
"WM04",30/06/2019,0.94
"WM04",01/07/2019,7.55
"WM04",02/07/2019,5.95
"WM04",03/07/2019,6.59
"WM04",04/07/2019,0
"WM04",05/07/2019,0
"WM04",06/07/2019,0
"WM04",07/07/2019,0
"WM04",08/07/2019,0
"WM04",09/07/2019,8.79
"WM04",10/07/2019,2.52
"WM04",11/07/2019,3.76
"WM04",12/07/2019,2.83
"WM04",13/07/2019,5.39
"WM04",14/07/2019,2.85
"WM04",15/07/2019,2.52
"WM04",16/07/2019,3.48
"WM04",17/07/2019,1.88
"WM04",18/07/2019,4.12
"WM04",19/07/2019,2.82
"WM04",20/07/2019,4.43
"WM04",21/07/2019,3.83
"WM04",22/07/2019,3.8
"WM04",23/07/2019,0.95
"WM04",24/07/2019,0
"WM04",25/07/2019,0
"WM04",26/07/2019,0
"WM04",27/07/2019,0
"WM04",28/07/2019,0
"WM04",29/07/2019,0
"WM04",30/07/2019,0.31
"WM04",31/07/2019,0
"WM04",01/08/2019,0
"WM04",02/08/2019,0
"WM04",03/08/2019,0
"WM04",04/08/2019,0
"WM04",05/08/2019,0
"WM04",06/08/2019,1.27
"WM04",07/08/2019,2.21
"WM04",08/08/2019,1.87
"WM04",09/08/2019,3.14
"WM04",10/08/2019,8.56
"WM04",11/08/2019,2.54
"WM04",12/08/2019,5.06
"WM04",13/08/2019,3.78
"WM04",14/08/2019,1.9
"WM04",15/08/2019,5.69
"WM04",16/08/2019,2.21
"WM04",17/08/2019,6.98
"WM04",18/08/2019,8.29
"WM04",19/08/2019,5.77
"WM04",20/08/2019,7.07
"WM04",21/08/2019,3.84
"WM04",22/08/2019,2.57
"WM04",23/08/2019,2.24
"WM04",24/08/2019,4.79
"WM04",25/08/2019,0.96
"WM04",26/08/2019,0
"WM04",27/08/2019,1.29
"WM04",28/08/2019,4.41
"WM04",29/08/2019,9.17
"WM04",30/08/2019,5.11
"WM04",31/08/2019,8.63
"WM04",01/09/2019,8.67
"WM04",02/09/2019,9.61
"WM04",03/09/2019,10.57
"WM04",04/09/2019,9.59
"WM04",05/09/2019,10.12
"WM04",06/09/2019,10.78
"WM04",07/09/2019,12.14
"WM04",08/09/2019,16.3
"WM04",09/09/2019,16.77
"WM04",10/09/2019,13.6
"WM04",11/09/2019,6.01
"WM04",12/09/2019,7.91
"WM04",13/09/2019,7.57
"WM04",14/09/2019,9.47
"WM04",15/09/2019,2.84
"WM04",16/09/2019,16.53
"WM04",17/09/2019,15.26
"WM04",18/09/2019,16.22
"WM04",19/09/2019,6.98
"WM04",20/09/2019,5.71
"WM04",21/09/2019,1.9
"WM04",22/09/2019,1.89
"WM04",23/09/2019,7.61
"WM04",24/09/2019,19.44
"WM04",25/09/2019,4.77
"WM04",26/09/2019,12.05
"WM04",27/09/2019,19.13
"WM04",28/09/2019,8.93
"WM04",29/09/2019,19.76
"WM04",30/09/2019,19.98
"WM04",01/10/2019,24.1
"WM04",02/10/2019,19.66
"WM04",03/10/2019,25.75
"WM04",04/10/2019,20.61
"WM04",05/10/2019,18.71
"WM04",06/10/2019,17.08
"WM04",07/10/2019,19.44
"WM04",08/10/2019,22.05
"WM04",09/10/2019,22.63
"WM04",10/10/2019,18.08
"WM04",11/10/2019,20.25
"WM04",12/10/2019,22.52
"WM04",13/10/2019,23.59
"WM04",14/10/2019,26.71
"WM04",15/10/2019,30.21
"WM04",16/10/2019,24.48
"WM04",17/10/2019,22.2
"WM04",18/10/2019,27.91
"WM04",19/10/2019,25.05
"WM04",20/10/2019,31.72
"WM04",21/10/2019,24.42
"WM04",22/10/2019,30.13
"WM04",23/10/2019,26.32
"WM04",24/10/2019,32.43
"WM04",25/10/2019,21.62
"WM04",26/10/2019,35.11
"WM04",27/10/2019,38.59
"WM04",28/10/2019,36.79
"WM04",29/10/2019,45.55
"WM04",30/10/2019,34.48
"WM04",31/10/2019,37.01
"WM04",01/11/2019,27.52
"WM04",02/11/2019,32.9
"WM04",03/11/2019,34.17
"WM04",04/11/2019,32.58
"WM04",05/11/2019,41.65
"WM04",06/11/2019,34.89
"WM04",07/11/2019,37.42
"WM04",08/11/2019,36.47
"WM04",09/11/2019,55.5
"WM04",10/11/2019,34.25
"WM04",11/11/2019,44.6
"WM04",12/11/2019,45.44
"WM04",13/11/2019,39.44
"WM04",14/11/2019,42.8
"WM04",15/11/2019,42.91
"WM04",16/11/2019,36.56
"WM04",17/11/2019,42.18
"WM04",18/11/2019,39.43
"WM04",19/11/2019,47.45
"WM04",20/11/2019,45.87
"WM04",21/11/2019,39.33
"WM04",22/11/2019,44.4
"WM04",23/11/2019,33.94
"WM04",24/11/2019,28.12
"WM04",25/11/2019,29.57
"WM04",26/11/2019,26.64
"WM04",27/11/2019,37.65
"WM04",28/11/2019,33.62
"WM04",29/11/2019,46.94
"WM04",30/11/2019,56.6
"WM04",01/12/2019,54.05
"WM04",02/12/2019,51.88
"WM04",03/12/2019,43.13
"WM04",04/12/2019,45.24
"WM04",05/12/2019,37.96
"WM04",06/12/2019,31.87
"WM04",07/12/2019,37.2
"WM04",08/12/2019,49.6
"WM04",09/12/2019,41.76
"WM04",10/12/2019,45.58
"WM04",11/12/2019,45.9
"WM04",12/12/2019,50.24
"WM04",13/12/2019,46.3
"WM04",14/12/2019,46.5
"WM04",15/12/2019,54.73
"WM04",16/12/2019,43.43
"WM04",17/12/2019,56.65
"WM04",18/12/2019,44.69
"WM04",19/12/2019,38.2
"WM04",20/12/2019,40.39
"WM04",21/12/2019,41.12
"WM04",22/12/2019,43.75
"WM04",23/12/2019,39.56
"WM04",24/12/2019,36.51
"WM04",25/12/2019,40.29
"WM04",26/12/2019,39.23
"WM04",27/12/2019,38.69
"WM04",28/12/2019,39.23
"WM04",29/12/2019,40.38
"WM04",30/12/2019,36.79
"WM04",31/12/2019,39.64
"WM04",01/01/2020,45.04
"WM04",02/01/2020,44.78
"WM04",03/01/2020,33.99
"WM04",04/01/2020,38.71
"WM04",05/01/2020,39.44
"WM04",06/01/2020,38.18
"WM04",07/01/2020,35.25
"WM04",08/01/2020,29.59
"WM04",09/01/2020,40.07
"WM04",10/01/2020,36.92
"WM04",11/01/2020,33.62
"WM04",12/01/2020,40.7
"WM04",13/01/2020,41.23
"WM04",14/01/2020,39.33
"WM04",15/01/2020,46.3
"WM04",16/01/2020,40.7
"WM04",17/01/2020,45.55
"WM04",18/01/2020,57.91
"WM04",19/01/2020,41.55
"WM04",20/01/2020,42.17
"WM04",21/01/2020,49.22
"WM04",22/01/2020,38.91
"WM04",23/01/2020,45.12
"WM04",24/01/2020,41.75
"WM04",25/01/2020,43.12
"WM04",26/01/2020,43.54
"WM04",27/01/2020,54.9
"WM04",28/01/2020,48.4
"WM04",29/01/2020,43.97
"WM04",30/01/2020,37.33
"WM04",31/01/2020,31.95
"WM04",01/02/2020,37.86
"WM04",02/02/2020,37.65
"WM04",03/02/2020,43.34
"WM04",04/02/2020,48.72
"WM04",05/02/2020,42.28
"WM04",06/02/2020,44.72
"WM04",07/02/2020,41.76
"WM04",08/02/2020,36.6
"WM04",09/02/2020,41.97
"WM04",10/02/2020,46.19
"WM04",11/02/2020,55.99
"WM04",12/02/2020,44.49
"WM04",13/02/2020,51.93
"WM04",14/02/2020,41.34
"WM04",15/02/2020,34.71
"WM04",16/02/2020,44.08
"WM04",17/02/2020,47.57
"WM04",18/02/2020,51.38
"WM04",19/02/2020,43.88
"WM04",20/02/2020,41.33
"WM04",21/02/2020,42.07
"WM04",22/02/2020,38.91
"WM04",23/02/2020,34.17
"WM04",24/02/2020,37.74
"WM04",25/02/2020,53.01
"WM04",26/02/2020,45.75
"WM04",27/02/2020,43.97
"WM04",28/02/2020,43.84
"WM04",29/02/2020,40.81
"WM04",01/03/2020,51.71
"WM04",02/03/2020,39.14
"WM04",03/03/2020,43.43
"WM04",04/03/2020,40.7
"WM04",05/03/2020,45.44
"WM04",06/03/2020,43.54
"WM04",07/03/2020,34.39
"WM04",08/03/2020,41.97
"WM04",09/03/2020,38.81
"WM04",10/03/2020,35.61
"WM04",11/03/2020,31.48
"WM04",12/03/2020,34.48
"WM04",13/03/2020,32.67
"WM04",14/03/2020,28.79
"WM04",15/03/2020,32.27
"WM04",16/03/2020,37.11
"WM04",17/03/2020,31.32
"WM04",18/03/2020,38.06
"WM04",19/03/2020,42.18
"WM04",20/03/2020,39.54
"WM04",21/03/2020,40.29
"WM04",22/03/2020,26.89
"WM04",23/03/2020,30.45
"WM04",24/03/2020,29.49
"WM04",25/03/2020,20.03
"WM04",26/03/2020,29.4
"WM04",27/03/2020,29.33
"WM04",28/03/2020,34.02
"WM04",29/03/2020,41.12
"WM04",30/03/2020,43.56
"WM04",31/03/2020,38.47
"WM05",01/04/2019,30.37
"WM05",02/04/2019,23.73
"WM05",03/04/2019,26.32
"WM05",04/04/2019,37.96
"WM05",05/04/2019,46.5
"WM05",06/04/2019,37.86
"WM05",07/04/2019,12.94
"WM05",08/04/2019,25.24
"WM05",09/04/2019,26.26
"WM05",10/04/2019,29.9
"WM05",11/04/2019,24.55
"WM05",12/04/2019,37.45
"WM05",13/04/2019,10.07
"WM05",14/04/2019,40.92
"WM05",15/04/2019,26.75
"WM05",16/04/2019,26.44
"WM05",17/04/2019,7.87
"WM05",18/04/2019,14.75
"WM05",19/04/2019,8.18
"WM05",20/04/2019,28.64
"WM05",21/04/2019,4.41
"WM05",22/04/2019,13.85
"WM05",23/04/2019,13.53
"WM05",24/04/2019,12.59
"WM05",25/04/2019,14.51
"WM05",26/04/2019,25.56
"WM05",27/04/2019,34.17
"WM05",28/04/2019,21.2
"WM05",29/04/2019,22.46
"WM05",30/04/2019,7.59
"WM05",01/05/2019,23.67
"WM05",02/05/2019,34.8
"WM05",03/05/2019,23.35
"WM05",04/05/2019,4.73
"WM05",05/05/2019,32.1
"WM05",06/05/2019,24.61
"WM05",07/05/2019,7.57
"WM05",08/05/2019,32.5
"WM05",09/05/2019,32.19
"WM05",10/05/2019,37.23
"WM05",11/05/2019,37.55
"WM05",12/05/2019,6.94
"WM05",13/05/2019,26.75
"WM05",14/05/2019,7.53
"WM05",15/05/2019,15.07
"WM05",16/05/2019,20.77
"WM05",17/05/2019,10.39
"WM05",18/05/2019,33.99
"WM05",19/05/2019,18.25
"WM05",20/05/2019,4.41
"WM05",21/05/2019,4.41
"WM05",22/05/2019,4.09
"WM05",23/05/2019,4.42
"WM05",24/05/2019,4.43
"WM05",25/05/2019,11.07
"WM05",26/05/2019,8.54
"WM05",27/05/2019,10.44
"WM05",28/05/2019,8.22
"WM05",29/05/2019,12.31
"WM05",30/05/2019,26.51
"WM05",31/05/2019,5.69
"WM05",01/06/2019,4.43
"WM05",02/06/2019,14.24
"WM05",03/06/2019,10.39
"WM05",04/06/2019,12.31
"WM05",05/06/2019,5.98
"WM05",06/06/2019,11.65
"WM05",07/06/2019,22.35
"WM05",08/06/2019,22.35
"WM05",09/06/2019,4.44
"WM05",10/06/2019,24.36
"WM05",11/06/2019,18.98
"WM05",12/06/2019,26.32
"WM05",13/06/2019,13.92
"WM05",14/06/2019,18.66
"WM05",15/06/2019,32.58
"WM05",16/06/2019,8.52
"WM05",17/06/2019,13.85
"WM05",18/06/2019,8.45
"WM05",19/06/2019,7.52
"WM05",20/06/2019,12.56
"WM05",21/06/2019,18.3
"WM05",22/06/2019,6.64
"WM05",23/06/2019,12.34
"WM05",24/06/2019,9.15
"WM05",25/06/2019,12.65
"WM05",26/06/2019,6.31
"WM05",27/06/2019,10.1
"WM05",28/06/2019,11.65
"WM05",29/06/2019,4.37
"WM05",30/06/2019,11.59
"WM05",01/07/2019,8.18
"WM05",02/07/2019,8.77
"WM05",03/07/2019,4.4
"WM05",04/07/2019,14.2
"WM05",05/07/2019,5.05
"WM05",06/07/2019,9.13
"WM05",07/07/2019,4.06
"WM05",08/07/2019,10.36
"WM05",09/07/2019,5.96
"WM05",10/07/2019,12.62
"WM05",11/07/2019,7.52
"WM05",12/07/2019,9.13
"WM05",13/07/2019,16.81
"WM05",14/07/2019,6.98
"WM05",15/07/2019,4.42
"WM05",16/07/2019,4.11
"WM05",17/07/2019,4.38
"WM05",18/07/2019,4.12
"WM05",19/07/2019,7.52
"WM05",20/07/2019,8.22
"WM05",21/07/2019,10.55
"WM05",22/07/2019,9.81
"WM05",23/07/2019,4.43
"WM05",24/07/2019,9.49
"WM05",25/07/2019,4.38
"WM05",26/07/2019,5.3
"WM05",27/07/2019,9.39
"WM05",28/07/2019,6.91
"WM05",29/07/2019,9.1
"WM05",30/07/2019,11.27
"WM05",31/07/2019,4.08
"WM05",01/08/2019,9.39
"WM05",02/08/2019,6.31
"WM05",03/08/2019,10.39
